indeks;label;text
100; Radang paru-paru; Akhir-akhir ini saya merasa sangat kedinginan dan lelah, dan saya sering batuk disertai nyeri dada. Jantung saya juga berdetak sangat cepat, dan ketika saya batuk, dahaknya berwarna seperti karat.
101; Radang paru-paru;Akhir-akhir ini saya sering batuk dengan nyeri dada dan merasa sangat dingin dan lelah. Selain itu, jantung saya berdebar kencang, dan dahak yang saya batuk berwarna kemerahan.
102; Radang paru-paru; Saya merasa sangat lelah dan kedinginan, dan saya tidak bisa berhenti batuk. Dadaku sakit saat melakukannya, dan jantungku terasa seperti berpacu. Lendir yang saya batuk berwarna kecoklatan.
103; Radang paru-paru; Saya kelelahan dan kedinginan, dan saya tidak bisa berhenti batuk. Ketika saya melakukannya, dada saya sakit dan membuat jantung saya berdebar kencang. Lendir batuk saya memiliki rona kecoklatan yang menjijikkan.
104; Radang paru-paru; Aku menggigil dan merasa lelah, dan sepertinya aku tidak bisa menghilangkan batuk ini. Dadaku sakit saat aku batuk, dan jantungku terasa seperti melaju jutaan mil per jam. Dahak yang saya batuk berwarna karat kotor.
105; Radang paru-paru;Saya mengalami kedinginan, merasa lelah, dan sepertinya saya tidak bisa menghilangkan batuk ini. Ketika saya batuk, dada saya sakit dan jantung saya terasa seperti berdetak jutaan mil per jam. Aku batuk berdahak berwarna karat.
106; Radang paru-paru; Saya merasa sangat lemah dan kedinginan akhir-akhir ini, dan batuk ini tidak kunjung sembuh. Sakit di dada saya ketika saya batuk, dan jantung saya berdebar-debar. Lendir yang saya keluarkan berwarna coklat berkarat.
107; Radang paru-paru; Saya mengalami kedinginan dan merasa sangat lelah, dan batuk ini tidak kunjung sembuh. Dadaku sakit saat batuk, dan jantungku berdegup kencang. Lendir yang saya keluarkan berwarna kecoklatan.
108; Radang paru-paru; Saya mengalami kedinginan, merasa sangat lelah, dan batuk saya tidak kunjung sembuh. Ketika saya batuk, dada saya sakit dan jantung saya berdebar-debar. Itu adalah rona kecoklatan yang menjijikkan, lendir yang saya keluarkan.
109; Radang paru-paru;Saya mengalami demam yang sangat tinggi, dan saya mengalami kesulitan bernapas. Saya banyak berkeringat dan merasa sangat kedinginan dan lelah. Jantung saya berdetak sangat cepat, dan saya memiliki dahak berwarna kecoklatan
110; Radang paru-paru; Saya mengalami masalah pernapasan dan demam yang sangat tinggi. Saya banyak berkeringat dan mengalami kelelahan yang ekstrim dan kedinginan. Jantungku berdegup kencang, dan aku mengeluarkan lendir kecoklatan.
111; Radang paru-paru; Suhu tubuh saya sangat tinggi, dan saya kesulitan bernapas. Aku berkeringat deras, dan aku gemetar kedinginan. Aku sangat lelah, dan jantungku berdetak sangat cepat. Saya juga memiliki beberapa dahak kecoklatan yang muncul
112; Radang paru-paru; Saya mengalami kesulitan bernapas, dan demam saya sangat tinggi. Aku bermandikan keringat dan menggigil kedinginan. Jantungku berdebar kencang, dan aku sangat lelah. Selain itu, saya akan mengalami dahak kecoklatan.
113; Radang paru-paru;Demamku sangat tinggi, dan aku kesulitan bernapas. Saya banyak berkeringat, merasa kedinginan dan lelah, dan jantung saya berdetak sangat kencang. Saya juga memiliki beberapa dahak kecoklatan yang muncul.
114; Radang paru-paru; Saya mengalami demam yang sangat tinggi, dan saya mengalami masalah pernapasan. Jantungku berdegup kencang, aku banyak berkeringat, dan aku merasa kedinginan dan kelelahan. Saya juga akan mengeluarkan dahak kecoklatan.
115; Radang paru-paru; Saya merasa sangat sakit dengan demam tinggi, sesak napas, berkeringat, menggigil, dan kelelahan yang luar biasa. Detak jantung saya cepat, dan saya banyak batuk berdahak kecoklatan.
116; Radang paru-paru; Dengan suhu tinggi, sesak napas, berkeringat, menggigil, dan kelelahan hebat, saya merasa sangat tidak enak. Saya sering batuk berdahak kecoklatan dan detak jantung saya cepat.
117; Radang paru-paru;Aku mengalami kesulitan mengatur nafasku dan aku banyak berkeringat. Saya merasa sangat sakit dan ada banyak lendir di tenggorokan saya. Dadaku sakit dan jantungku berdegup kencang. Lendir yang saya batuk berwarna gelap dan terlihat seperti karat.
118; Radang paru-paru; Saya berkeringat deras dan sulit bernapas. Saya merasa sangat sakit, dan tenggorokan saya sangat berlendir. Jantungku berdebar, dan dadaku sakit. Saya batuk lendir kental yang menyerupai karat.
119; Radang paru-paru; Saya mengalami banyak kesulitan bernapas dan benar-benar gelisah. Saya merasa tidak enak badan dan banyak berkeringat. Dada saya sakit dan banyak lendir di tenggorokan. Jantungku berdegup kencang, dan warna lendir yang kubatukkan menghilang.
120; Radang paru-paru; Sepertinya saya tidak mendapatkan cukup udara dan saya banyak berkeringat. Saya merasa tidak enak badan dan ada banyak dahak di tenggorokan saya. Dadaku sakit dan jantungku berdegup kencang. Lendir yang saya batuk berwarna kemerahan.
121; Radang paru-paru;Saya berkeringat deras dan sepertinya tidak mendapatkan cukup udara. Tenggorokan saya penuh dengan banyak lendir, dan saya merasa tidak enak. Jantungku berdebar, dan dadaku sakit. Saya batuk lendir berwarna kemerahan.
122; Radang paru-paru; Sepertinya aku tidak bisa bernapas dan berkeringat banyak. Saya merasa sangat sakit dan banyak dahak di tenggorokan saya. Dadaku sakit dan jantungku berdegup kencang. Lendir yang saya batuk berwarna kekuningan.
123; Radang paru-paru; Aku meneteskan keringat dan sepertinya tidak bisa bernapas. Tenggorokanku penuh dengan banyak dahak, dan aku merasa tidak enak. Jantungku berdebar, dan dadaku sakit. Saya batuk berlendir kecoklatan.
124; Radang paru-paru; Saya mengalami kesulitan bernafas dan saya merasa sangat tidak nyaman. Saya banyak berkeringat dan ada banyak dahak di tenggorokan saya. Dadaku sakit dan jantungku berdegup kencang. Lendir yang saya batuk berwarna kecoklatan.
125; Radang paru-paru;Saya mengalami kesulitan bernapas dan saya cukup gelisah. Tenggorokan saya penuh dengan banyak dahak, dan saya banyak berkeringat. Jantungku berdegup kencang, dan dadaku sakit. Saya batuk lendir kemerahan.
126; Radang paru-paru; Sepertinya aku tidak bisa bernapas dan berkeringat banyak. Saya merasa sangat sakit dan banyak dahak di tenggorokan saya. Dadaku sakit dan jantungku berdegup kencang. Lendir yang saya batuk berwarna kecoklatan dan berserabut.
127; Radang paru-paru; Aku meneteskan keringat dan sepertinya tidak bisa bernapas. Tenggorokanku penuh dengan banyak dahak, dan aku merasa tidak enak. Jantungku berdebar, dan dadaku sakit. Aku batuk lendir berserabut kecoklatan.
128; Radang paru-paru; Aku bermandikan keringat dan berjuang untuk bernapas. Saya merasa tidak enak badan dan banyak lendir di tenggorokan saya. Dadaku sakit, dan jantungku berdegup kencang. Saya batuk lendir yang berwarna merah tua.
129; Radang paru-paru;Saya merasa sangat tidak enak, dengan suhu tinggi, sesak napas, berkeringat, menggigil, dan sangat lelah. Jantungku berdegup kencang, dan aku batuk berdahak kecokelatan.
130; Radang paru-paru; Saya mengalami demam yang sangat tinggi, dan saya mengalami masalah pernapasan. Jantungku berdegup kencang, aku banyak berkeringat, dan aku merasa kedinginan dan kelelahan. Saya juga akan mengeluarkan dahak kecoklatan.
131; Radang paru-paru; Demam saya sangat tinggi, dan saya kesulitan bernapas. Aku bermandikan keringat dan menggigil kedinginan. Aku cukup lelah, dan jantungku berdegup kencang. Saya juga mengharapkan beberapa dahak kecoklatan.
132; Radang paru-paru; Aku mulai menggigil, merasa lelah, dan sepertinya aku tidak bisa menghilangkan batuk ini. Dadaku sakit dan jantungku terasa seperti berpacu dengan kecepatan jutaan mil per jam saat aku batuk. Aku batuk dahak busuk berkarat.
133; Radang paru-paru; Saya mengalami kesulitan bernafas dan saya merasa sangat tidak nyaman. Saya banyak berkeringat dan ada banyak dahak di tenggorokan saya. Dadaku sakit dan jantungku berdegup kencang. Lendir yang saya batuk berwarna kecoklatan.
134; Radang paru-paru; Saya mengalami kesulitan bernapas dan benar-benar tidak nyaman. Saya berkeringat deras dan banyak lendir di tenggorokan saya. Dadaku sakit, dan jantungku berdegup kencang. Aku batuk lendir gelap.
135; Radang paru-paru;Saya demam tinggi dan sepertinya tidak bisa bernapas. Saya banyak berkeringat dan umumnya merasa sakit dan lemah. Saya juga pernah mengalami dahak yang cukup kental dan berwarna hitam. Dadaku sakit, dan jantungku berpacu dengan cepat.
136; Radang paru-paru; Akhir-akhir ini saya sering menggigil, lelah, batuk, demam tinggi, dan sesak napas. Saya banyak berkeringat dan merasa sangat sakit dan lemah. Saya juga pernah mengalami dahak yang sangat kental dan berwarna gelap.
137; Radang paru-paru; Saya baru-baru ini menderita menggigil, lesu, batuk, suhu tinggi, dan kesulitan bernapas. Saya banyak berkeringat dan umumnya merasa sakit dan lemah. Saya juga pernah mengalami dahak yang cukup kental dan berwarna hitam.
138; Radang paru-paru; Akhir-akhir ini saya sering menggigil, lelah, batuk, demam tinggi, dan sesak napas. Saya banyak berkeringat dan merasa sangat sakit dan lemah. Saya juga pernah mengalami dahak yang sangat kental dan berwarna gelap.
139; Radang paru-paru; Saya baru-baru ini menderita menggigil, lesu, batuk, suhu tinggi, dan kesulitan bernapas. Saya banyak berkeringat dan umumnya merasa sakit dan lemah. Saya juga pernah mengalami dahak yang cukup kental dan berwarna merah.
140; Radang paru-paru;Belakangan ini saya menggigil, lesu, batuk, suhu tinggi, dan kesulitan bernapas. Saya banyak berkeringat dan umumnya merasa sakit dan lemah. Saya juga pernah mengalami dahak yang cukup kental dan berwarna hitam.
141; Radang paru-paru; Akhir-akhir ini saya mengalami banyak masalah pernapasan disertai menggigil, kelelahan, batuk, dan suhu tinggi. Saya banyak berkeringat dan umumnya merasa sakit dan lemah. Dadaku sakit, dan jantungku berpacu dengan cepat.
142; Radang paru-paru; Saya menderita kedinginan, kelelahan, dan batuk baru-baru ini. Saya banyak berkeringat dan merasa tidak enak badan dan lemah secara keseluruhan. Saya juga memiliki dahak yang kental dan berwarna hitam. Dadaku sakit, dan jantungku berdegup kencang.
143; Radang paru-paru; Saya sedang demam dan sepertinya tidak bisa mengatur napas. Saya banyak berkeringat dan merasa tidak enak badan dan lemah secara keseluruhan. Saya juga memiliki dahak yang kental dan berwarna hitam. Jantungku berdetak kencang, dan dadaku sakit.
144; Radang paru-paru;Aku basah kuyup oleh keringat dan sepertinya tidak bisa bernapas. Tenggorokanku tersumbat lendir, dan aku sengsara. Jantungku berdegup kencang, dan dadaku sakit. Saya batuk lendir berserabut kecoklatan.
145; Radang paru-paru; Aku jenuh dengan keringat dan berjuang untuk bernapas. Tenggorokan saya tersumbat lendir, dan saya merasa tidak nyaman. Jantungku berdegup kencang, dan dadaku sakit. Aku batuk lendir berserabut gelap.
146; Radang paru-paru; Saya mengalami banyak masalah pernapasan. Aku tidak enak badan, dan aku banyak berkeringat. Saya memiliki banyak lendir di tenggorokan saya dan dada saya sakit. Nafasku sesak, dan dahak yang kubatukkan memiliki warna yang aneh.
147; Radang paru-paru; Saya memiliki banyak kesulitan bernapas. Saya merasa tidak enak badan, dan saya banyak berkeringat. Dada saya sakit, dan tenggorokan saya banyak lendir. Saya mengalami kesulitan bernapas, dan dahak yang saya batuk memiliki warna yang aneh.
148; Radang paru-paru;Saya banyak batuk dan merasa sangat kedinginan dan kelelahan. Saya mengalami demam yang cukup tinggi, dan sulit bagi saya untuk bernapas. Saya banyak berkeringat dan umumnya merasa lemah dan sakit. Saya pernah mengalami dahak yang cukup kental dan berwarna hitam.
149; Radang paru-paru; Saya baru-baru ini menggigil, kelelahan, batuk, suhu tinggi, dan masalah pernapasan. Saya banyak berkeringat dan umumnya merasa lemah dan sakit. Saya pernah mengalami dahak yang cukup kental dan berwarna hitam. Jantungku berpacu cukup cepat.
150; Wasir Dimorfik; Sembelit, ketidaknyamanan saat buang air besar, dan nyeri anus baru-baru ini mengganggu saya. Anus saya cukup meradang, dan feses saya sangat berdarah.
151; Wasir Dimorfik; Akhir-akhir ini saya mengalami sembelit, nyeri saat BAB, dan nyeri di anus. Kotoran saya juga sangat berdarah dan anus saya benar-benar teriritasi.
152; Wasir Dimorfik;Baru-baru ini, saya mengalami banyak kesulitan menggunakan kamar kecil. Buang air besar saya sangat tidak nyaman dan sulit bagi saya untuk melakukannya. Â Anus saya meradang, dan tinja saya sangat berdarah.
153; Wasir Dimorfik; Akhir-akhir ini saya sering kesulitan pergi ke kamar mandi. Sangat menyakitkan ketika saya melakukannya, dan ada darah di bangku saya. Saya juga mengalami rasa sakit dan iritasi di sekitar anus saya.
154; Wasir Dimorfik; Baru-baru ini, saya mengalami banyak kesulitan menggunakan kamar kecil. Ketika saya melakukannya, itu sangat menyakitkan, dan saya melihat ada darah di tinja saya. Di sekitar anus saya, saya juga mengalami rasa tidak nyaman dan gatal.
155; Wasir Dimorfik; Akhir-akhir ini saya benar-benar sembelit, dan sangat menyakitkan ketika saya pergi ke kamar mandi. Saya juga memperhatikan ada darah di tinja saya, dan anus saya benar-benar teriritasi.
156; Wasir Dimorfik;Akhir-akhir ini saya menderita sembelit yang parah, dan setiap kali saya pergi ke kamar kecil, rasanya sangat sakit. Selain itu, anus saya sangat gatal, dan saya mengamati ada darah di tinja saya.
157; Wasir Dimorfik; Akhir-akhir ini saya mengalami banyak kesulitan untuk pergi ke kamar mandi, dan itu sangat menyakitkan. Saya juga memperhatikan bahwa tinja saya berdarah dan anus saya benar-benar teriritasi.
158; Wasir Dimorfik; Baru-baru ini, saya mengalami banyak ketidaknyamanan dan kesulitan menggunakan kamar kecil. Selain itu, saya perhatikan bahwa anus saya cukup sakit dan tinja saya berdarah.
159; Wasir Dimorfik; Akhir-akhir ini saya sangat sembelit, dan ketika saya pergi ke kamar mandi, itu sangat menyakitkan. Selain itu, anus saya sangat gatal, dan saya mengamati ada darah di tinja saya.
160; Wasir Dimorfik; Akhir-akhir ini saya sering mengalami konstipasi, dan pergi ke kamar kecil sangat tidak nyaman. Saya juga mengamati darah di tinja saya, dan anus saya semakin parah.
161; Wasir Dimorfik;Akhir-akhir ini saya sering kesulitan pergi ke kamar mandi. Ini sangat menyakitkan dan saya telah mengalami rasa sakit di anus saya. Kotoran saya juga berdarah dan anus saya benar-benar teriritasi.
162; Wasir Dimorfik; Saya mengalami banyak masalah menggunakan kamar kecil baru-baru ini. Ini sangat tidak nyaman, dan saya merasakan sakit di anus saya. Kotoran saya juga berdarah, dan anus saya benar-benar meradang.
163; Wasir Dimorfik; Saya mengalami kesulitan pergi ke kamar kecil baru-baru ini. Ketika saya mencoba untuk pergi, itu sangat tidak nyaman, dan anus saya sangat sakit. Saya juga memiliki darah di bangku saya, dan anus saya benar-benar tidak nyaman.
164; Wasir Dimorfik; Akhir-akhir ini aku sangat sulit pergi ke kamar mandi. Sangat menyakitkan ketika saya mencoba untuk pergi dan anus saya sangat sakit. Ada juga darah di tinja saya dan anus saya sangat gatal.
165; Wasir Dimorfik;Saya telah mengalami masalah menggunakan kamar kecil baru-baru ini. Cukup sulit bagi saya untuk pergi, dan menyakitkan ketika saya melakukannya. Saya juga pernah mengalami nyeri pantat dan BAB berdarah. Anus saya juga sudah cukup gatal dan sensitif.
166; Wasir Dimorfik; Baru-baru ini, saya mengalami masalah menggunakan kamar kecil. Pergi itu sangat sulit, dan melakukannya menyakitkan. Selain itu, saya telah mengalami nyeri pantat, dan tinja saya berdarah. Anus saya juga sudah lumayan gatal dan perih.
167; Wasir Dimorfik; Saya mengalami sembelit dan sangat sulit untuk pergi ke kamar mandi. Ketika saya pergi, rasanya sakit dan tinja saya berdarah. Saya juga merasakan sakit di pantat dan anus saya sangat gatal dan iritasi.
168; Wasir Dimorfik; Sejak saya sembelit, menggunakan kamar kecil cukup menantang. Ketika saya pergi, rasanya sakit dan ada darah di tinja saya. Anus saya cukup gatal dan menjengkelkan, dan saya juga mengalami ketidaknyamanan di pantat saya.
169; Wasir Dimorfik; Saya mengalami sembelit dan sangat sulit untuk pergi ke kamar mandi. Ketika saya pergi, rasanya sakit dan tinja saya berdarah. Saya juga merasakan sakit di pantat dan anus saya sangat gatal dan iritasi.
